,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
13994,0x78da,MUMRES06DEL03,37.0,4.7,19.055831,72.833984,19.115831,72.893984,21-03-2022,0.75,18:05,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31
38663,0xdb41,LUDHRES20DEL01,25.0,5.0,30.885915,75.788259,30.955915,75.858259,14-02-2022,19:15,19:30,Cloudy,Jam,1,Buffet,scooter,0.0,No,Urban,32
6276,0x6fea,MUMRES14DEL03,35.0,4.9,19.1813,72.836191,19.2413,72.896191,09-03-2022,21:35,21:50,Stormy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,34
42240,0x46cb,SURRES17DEL02,37.0,5.0,21.149569,72.772697,21.199569,72.822697,26-03-2022,20:20,20:30,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,33
44420,0xa58b,MYSRES08DEL03,38.0,4.6,12.297954,76.665169,12.357954,76.725169,03-04-2022,20:50,20:55,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,27
11083,0xcdd,SURRES08DEL01,,,21.173343,72.792731,21.283343,72.902731,29-03-2022,,24:10:00,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,39
5724,0x7068,COIMBRES07DEL02,22.0,4.2,10.96185,76.971082,10.98185,76.991082,17-03-2022,08:30,08:40,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,15
10831,0x8e4e,MUMRES01DEL02,38.0,4.8,19.12663,72.829976,19.14663,72.849976,24-03-2022,11:20,11:35,Sunny,High,1,Buffet,scooter,1.0,No,Metropolitian,19
16653,0xdcac,KOCRES17DEL03,22.0,4.9,9.959778,76.296106,10.019778,76.356106,17-02-2022,0.791666667,19:05,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,12
33397,0x5adc,MYSRES11DEL03,36.0,4.3,12.323225,76.630028,12.383225,76.690028,09-03-2022,22:15,22:20,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25
39198,0x23c3,HYDRES13DEL03,20.0,4.6,17.431477,78.40035,17.491477,78.46035,13-03-2022,17:15,17:30,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28
36142,0x6138,SURRES06DEL01,26.0,4.2,21.185047,72.80859,21.225047,72.84859,11-03-2022,13:30,13:35,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,34
12588,0xf13,COIMBRES02DEL01,27.0,4.6,11.022477,76.995667,11.132477,77.105667,08-03-2022,19:35,19:50,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46
32419,0xa507,BANGRES20DEL02,38.0,4.8,12.972161,77.596014,12.992161,77.616014,24-03-2022,0.5,12:05,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28
20939,0xa222,INDORES11DEL01,24.0,4.7,22.751234,75.88949,22.861234,75.99949,04-03-2022,19:25,19:35,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,26
21927,0x1934,MYSRES04DEL02,26.0,4.7,12.3085,76.665808,12.3585,76.715808,01-03-2022,21:40,21:55,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29
13760,0x71a9,MUMRES13DEL02,37.0,4.8,19.178321,72.834715,19.198321,72.854715,26-03-2022,08:10,08:20,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22
43006,0xc704,DEHRES03DEL01,38.0,4.5,30.335259,78.053162,30.445259,78.163162,14-02-2022,17:55,0.75,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,32
2113,0x860e,JAPRES12DEL01,31.0,5.0,26.902908,75.792934,26.912908,75.802934,09-03-2022,11:35,11:45,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,33
26616,0xa7ac,HYDRES19DEL01,32.0,5.0,17.458998,78.500366,17.528998,78.570366,27-03-2022,21:15,21:25,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,41
35984,0x3ffb,VADRES01DEL01,28.0,4.8,22.307898,73.167788,22.347898,73.207788,28-03-2022,13:55,14:10,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,11
3814,0x8dbf,SURRES17DEL01,25.0,4.6,21.149569,72.772697,21.259569,72.882697,06-04-2022,22:35,22:40,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20
41089,0x1621,HYDRES03DEL01,29.0,4.6,17.422819,78.449578,17.492819,78.519578,06-03-2022,18:35,18:40,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,14
35923,0x357d,VADRES02DEL03,22.0,4.6,0.0,0.0,0.03,0.03,03-04-2022,23:15,23:20,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,16
35046,0x513f,INDORES14DEL01,30.0,4.3,22.761593,75.886362,22.771593,75.896362,01-04-2022,08:35,08:40,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,34
4599,0x597f,COIMBRES13DEL01,30.0,4.6,11.003669,76.976494,11.113669,77.086494,27-03-2022,0.958333333,23:05,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,22
32781,0x9aaf,COIMBRES08DEL01,28.0,4.7,11.001852,76.976268,11.071852,77.046268,06-04-2022,17:45,17:55,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,21
34414,0xdd5e,KOLRES18DEL02,27.0,4.8,22.569367,88.433187,22.649367,88.513187,14-02-2022,22:10,22:15,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19
29052,0xe15b,GOARES16DEL01,28.0,4.8,15.498603,73.826911,15.538603,73.866911,17-02-2022,14:10,14:15,Sunny,High,1,Meal,scooter,0.0,No,Urban,13
44581,0x5e4d,BANGRES010DEL01,30.0,4.8,12.933298,77.614293,13.043298,77.724293,25-03-2022,21:10,21:25,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40
35133,0xd7b7,AURGRES14DEL03,20.0,4.7,19.875016,75.322405,19.935016,75.382405,17-02-2022,1,24:10:00,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,18
4648,0xa6fc,INDORES14DEL02,36.0,4.9,22.761593,75.886362,22.841593,75.966362,08-03-2022,22:20,22:30,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21
26916,0x692f,SURRES11DEL01,36.0,5.0,21.157735,72.768778,21.267735,72.878778,04-04-2022,21:35,21:45,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Urban,44
33142,0x5b8f,MYSRES03DEL02,30.0,4.9,12.299524,76.64262,12.379524,76.72262,06-04-2022,23:20,23:25,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,17
22861,0xd1a6,AURGRES16DEL02,37.0,4.7,0.0,0.0,0.05,0.05,11-02-2022,19:20,19:35,Fog,Jam,1,Drinks,scooter,1.0,No,Urban,25
525,0x473,MYSRES07DEL03,,,-12.325461,-76.632278,12.385461,76.692278,03-03-2022,,22:45,,,3,Buffet,scooter,,No,Metropolitian,16
41899,0x70d0,MUMRES06DEL01,22.0,4.5,19.055831,72.833984,19.065831,72.843984,24-03-2022,11:45,0.5,Windy,High,2,Meal,scooter,1.0,No,Metropolitian,20
11561,0xb98f,VADRES18DEL03,38.0,4.8,0.0,0.0,0.09,0.09,18-03-2022,23:25,23:30,Stormy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,29
12765,0xabf7,JAPRES13DEL02,30.0,4.6,26.846156,75.8023,26.896156,75.8523,30-03-2022,18:20,18:35,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,27
23279,0x23f4,MUMRES010DEL01,25.0,4.9,19.003517,72.82765,19.113517,72.93765,08-03-2022,18:55,0.791666667,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,25
26723,0x766e,CHENRES06DEL01,28.0,5.0,13.054347,80.257221,13.094347,80.297221,09-03-2022,15:10,15:15,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,28
19975,0x18db,VADRES16DEL01,,,0.0,0.0,0.11,0.11,29-03-2022,19:35,19:45,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,44
27490,0x50b0,CHENRES01DEL02,33.0,4.1,13.005801,80.250744,13.135801,80.380744,18-03-2022,21:20,21:30,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,47
19342,0xdf20,GOARES15DEL01,27.0,5.0,15.51315,73.78346,15.55315,73.82346,15-02-2022,16:10,16:20,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26
33297,0x80e9,INDORES12DEL01,29.0,4.9,22.74806,75.8934,22.85806,76.0034,04-03-2022,21:25,21:40,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Metropolitian,15
21116,0x1d80,INDORES11DEL01,35.0,4.9,22.751234,75.88949,22.821234,75.95949,16-03-2022,20:35,20:40,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,45
42229,0x231e,BANGRES20DEL01,,,12.972161,77.596014,12.982161,77.606014,05-03-2022,,10:30,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14
17778,0xd35,RANCHIRES16DEL01,27.0,4.4,23.371292,85.327872,23.411292,85.367872,03-04-2022,13:15,13:25,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,34
29426,0x4dff,PUNERES02DEL02,38.0,5.0,18.55144,73.804855,18.60144,73.854855,30-03-2022,19:20,19:35,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,31
12201,0xbcd6,PUNERES18DEL01,32.0,4.1,18.593481,73.785901,18.663481,73.855901,02-03-2022,19:40,19:45,Fog,Jam,2,Snack,motorcycle,1.0,No,Semi-Urban,48
11171,0xbeb7,RANCHIRES16DEL03,34.0,4.9,23.371292,85.327872,23.431292,85.387872,05-03-2022,17:40,17:55,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,24
26017,0x599e,PUNERES17DEL03,39.0,4.3,18.530963,73.828972,18.590963,73.888972,24-03-2022,0.916666667,22:10,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31
26958,0x2a2b,VADRES06DEL03,30.0,4.8,22.31279,73.170283,22.34279,73.200283,01-03-2022,17:40,17:55,Cloudy,Medium,1,Snack,scooter,0.0,No,Metropolitian,16
45436,0x67eb,COIMBRES08DEL02,37.0,4.8,11.001852,76.976268,11.051852,77.026268,03-04-2022,17:35,17:45,Windy,Medium,2,Buffet,motorcycle,1.0,No,Urban,34
12003,0xa5e,COIMBRES13DEL02,27.0,4.8,11.003669,76.976494,11.083669,77.056494,06-03-2022,19:25,19:40,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39
22015,0x6cc,JAPRES05DEL03,38.0,4.6,26.905287,75.794592,26.995287,75.884592,27-03-2022,0.875,21:10,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,51
31585,0x1973,PUNERES20DEL03,36.0,4.5,18.592718,73.773572,18.682718,73.863572,29-03-2022,23:15,23:25,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,39
31860,0x8795,SURRES17DEL02,32.0,4.9,21.149569,72.772697,21.169569,72.792697,24-03-2022,10:30,10:35,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,15
25849,0xceb6,ALHRES13DEL02,33.0,4.7,25.451646,81.832796,25.471646,81.852796,15-02-2022,11:50,12:05,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,30
6563,0x77db,JAPRES14DEL01,22.0,4.6,26.88842,75.800689,26.92842,75.840689,05-04-2022,12:10,12:25,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,17
4703,0x18c1,CHENRES20DEL02,,,12.975996,80.221898,13.055996,80.301898,02-03-2022,,19:40,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36
15282,0x8e98,COIMBRES09DEL03,38.0,4.0,11.008638,76.984311,11.068638,77.044311,03-04-2022,23:20,23:25,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27
39063,0x2ce4,SURRES18DEL02,38.0,5.0,21.149834,72.778666,21.279834,72.908666,18-03-2022,17:30,17:35,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,33
33723,0x6349,PUNERES17DEL02,28.0,4.6,18.530963,73.828972,18.550963,73.848972,24-03-2022,10:30,10:45,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,10
39443,0x8346,COIMBRES010DEL01,33.0,3.8,11.003008,76.97544,11.113008,77.08544,06-04-2022,17:40,17:50,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,35
36221,0xd450,KNPRES07DEL03,37.0,4.9,26.472001,80.354002,26.532001,80.414002,11-02-2022,23:50,23:55,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22
25963,0xc4d2,KNPRES18DEL01,33.0,4.9,26.474133,80.3481,26.514133,80.3881,13-02-2022,16:20,16:25,Windy,Medium,0,Drinks,motorcycle,1.0,No,Urban,25
12803,0xd4a0,KOCRES06DEL03,31.0,4.4,9.982834,76.283268,10.012834,76.313268,13-02-2022,17:45,17:55,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,38
8595,0x8f2,CHENRES11DEL02,,,13.064181,80.236442,13.194181,80.366442,06-04-2022,,0.791666667,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,33
34839,0x2cef,HYDRES03DEL01,21.0,4.9,17.422819,78.449578,17.462819,78.489578,01-03-2022,14:55,15:10,Stormy,High,1,Buffet,scooter,0.0,No,Metropolitian,28
956,0xd1de,LUDHRES01DEL02,38.0,4.2,30.873988,75.842739,30.893988,75.862739,17-02-2022,11:40,11:45,Fog,High,2,Buffet,motorcycle,1.0,No,Metropolitian,31
7005,0x2a81,BANGRES12DEL02,25.0,4.7,12.939496,77.625999,13.069496,77.755999,23-03-2022,21:45,21:55,Sunny,Jam,2,Meal,motorcycle,0.0,No,Urban,21
30027,0x226f,INDORES15DEL03,31.0,4.9,22.760072,75.892574,22.820072,75.952574,07-03-2022,23:30,23:45,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,26
33120,0xa0be,COIMBRES15DEL02,25.0,4.6,11.006686,76.951736,11.086686,77.031736,18-03-2022,17:25,17:40,Stormy,Medium,2,Meal,scooter,0.0,No,Urban,20
16309,0x4b36,PUNERES05DEL01,20.0,4.9,18.543626,73.905101,18.553626,73.915101,01-04-2022,08:35,08:45,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,17
39004,0x1577,COIMBRES04DEL03,21.0,4.8,11.024839,77.007003,11.084839,77.067003,01-03-2022,17:20,17:30,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,20
28706,0x344e,SURRES04DEL01,29.0,4.7,21.173493,72.801953,21.183493,72.811953,30-03-2022,10:20,10:25,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Urban,14
8946,0x100f,CHENRES09DEL02,35.0,4.9,13.044694,80.26147,13.124694,80.34147,08-03-2022,22:20,22:35,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,30
14025,0x69aa,PUNERES04DEL03,31.0,4.8,18.51421,73.838429,18.54421,73.868429,05-04-2022,22:35,22:45,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,16
45559,0xaec7,MYSRES15DEL01,25.0,4.7,12.352058,76.60665,12.462058,76.71665,16-03-2022,19:55,20:05,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25
2920,0x2869,BANGRES13DEL01,21.0,4.7,12.935662,77.61413,13.005662,77.68413,27-03-2022,21:35,21:45,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33
37412,0x7491,BANGRES14DEL03,39.0,4.3,12.949934,77.699386,12.979934,77.729386,07-03-2022,21:45,0.916666667,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,38
661,0xa22e,INDORES20DEL02,22.0,5.0,22.732225,75.874765,22.782225,75.924765,09-03-2022,20:35,20:40,Sunny,Jam,2,Meal,scooter,0.0,No,Urban,11
16082,0xcb7d,AGRRES15DEL01,38.0,4.8,0.0,0.0,0.01,0.01,15-02-2022,08:30,08:40,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,20
39825,0x155a,HYDRES18DEL03,39.0,4.6,17.450851,78.379347,17.510851,78.439347,05-03-2022,19:10,19:25,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,31
10181,0x7e2b,RANCHIRES07DEL03,23.0,4.9,23.359407,85.325055,23.449407,85.415055,08-03-2022,21:55,22:05,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,17
20049,0xd76f,KNPRES13DEL02,22.0,4.6,26.481547,80.299775,26.501547,80.319775,17-02-2022,0.458333333,11:05,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20
24363,0x19e0,COIMBRES19DEL01,20.0,4.7,11.022298,76.998349,11.132298,77.108349,27-03-2022,22:20,22:25,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,21
26911,0xb52e,MUMRES03DEL02,35.0,4.8,19.22384,72.841347,19.30384,72.921347,31-03-2022,18:50,0.791666667,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,22
4790,0x9452,CHENRES11DEL01,20.0,5.0,13.064181,80.236442,13.104181,80.276442,21-03-2022,13:30,13:35,Windy,High,2,Meal,motorcycle,1.0,No,Metropolitian,21
2356,0x8c73,JAPRES02DEL02,28.0,4.6,26.914142,75.805704,26.964142,75.855704,01-03-2022,23:40,23:55,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,22
28380,0x74d2,RANCHIRES08DEL02,28.0,5.0,23.353783,85.326967,23.373783,85.346967,11-03-2022,11:35,11:45,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,25
18311,0xdf66,LUDHRES19DEL02,23.0,4.9,30.902872,75.826808,30.952872,75.876808,15-02-2022,19:25,19:35,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,25
45212,0x3992,HYDRES17DEL01,20.0,4.6,17.451976,78.385883,17.561976,78.495883,29-03-2022,19:20,19:30,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,21
20022,0x24ad,INDORES16DEL01,24.0,4.7,22.744648,75.894377,22.754648,75.904377,21-03-2022,10:35,10:50,Fog,Low,1,Meal,scooter,0.0,No,Urban,16
31890,0xac1b,RANCHIRES19DEL01,29.0,4.6,23.333017,85.3172,23.373017,85.3572,01-03-2022,0.583333333,14:15,Windy,High,1,Buffet,scooter,0.0,No,Metropolitian,22
26745,0x1224,PUNERES010DEL02,30.0,4.3,18.539299,73.897902,18.559299,73.917902,03-03-2022,08:40,08:50,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,31
17650,0x9acd,BANGRES02DEL03,32.0,4.9,12.970221,77.645396,13.000221,77.675396,11-03-2022,19:30,19:45,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,36
13612,0x2f2a,RANCHIRES13DEL02,31.0,4.8,23.374989,85.335486,23.394989,85.355486,11-03-2022,08:25,08:30,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Urban,15
1560,0x37e4,HYDRES06DEL02,20.0,4.9,17.455894,78.375467,17.585894,78.505467,02-03-2022,0.791666667,19:15,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,34
10326,0xac90,MYSRES19DEL02,35.0,4.5,12.334022,76.618203,12.384022,76.668203,05-03-2022,23:20,23:30,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,15
7179,0x2a40,HYDRES13DEL02,20.0,4.5,17.431477,78.40035,17.561477,78.53035,20-03-2022,17:30,17:35,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19
15349,0x3af7,MUMRES02DEL02,24.0,4.7,19.221315,72.862381,19.351315,72.992381,14-03-2022,17:25,17:30,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,23
15313,0x57b7,JAPRES18DEL03,20.0,4.7,26.913987,75.752891,26.973987,75.812891,21-03-2022,20:15,20:30,Sunny,Jam,2,Snack,scooter,0.0,No,Urban,14
36877,0xe11c,KNPRES20DEL01,33.0,4.0,26.47,80.35,26.51,80.39,13-02-2022,13:45,0.583333333,Stormy,High,1,Meal,motorcycle,1.0,No,Metropolitian,32
29545,0xa012,COIMBRES08DEL02,25.0,4.8,11.001852,76.976268,11.131852,77.106268,27-03-2022,20:10,20:20,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,26
21288,0x9880,RANCHIRES17DEL02,22.0,4.5,23.374878,85.335739,23.394878,85.355739,05-04-2022,11:10,11:15,Sandstorms,High,2,Snack,motorcycle,1.0,No,Metropolitian,23
33282,0x9dc7,JAPRES03DEL01,34.0,4.0,26.913483,75.803139,26.953483,75.843139,17-03-2022,12:20,12:35,Sandstorms,High,1,Snack,motorcycle,0.0,No,Metropolitian,34
33662,0xd4a5,KOLRES010DEL02,32.0,3.9,22.538999,88.322337,22.618999,88.402337,18-02-2022,20:25,20:30,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,38
8601,0xcf65,ALHRES17DEL03,36.0,4.9,25.45235,81.841889,25.51235,81.901889,15-02-2022,17:20,17:30,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,30
16405,0xd144,ALHRES13DEL03,20.0,4.8,25.451646,81.832796,25.481646,81.862796,13-02-2022,17:20,17:30,Fog,Medium,1,Meal,motorcycle,1.0,No,Urban,18
27961,0x4db9,BANGRES07DEL03,37.0,4.9,12.978453,77.643685,13.068453,77.733685,18-03-2022,22:40,22:50,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,27
45521,0xa58f,MYSRES04DEL02,35.0,4.9,12.3085,76.665808,12.3885,76.745808,04-04-2022,18:10,18:20,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36
899,0x917f,PUNERES12DEL01,38.0,4.1,18.520016,73.830547,18.590016,73.900547,14-03-2022,17:15,17:30,Fog,Medium,1,Buffet,motorcycle,2.0,No,Metropolitian,36
32975,0x5417,MYSRES04DEL01,30.0,4.4,12.3085,76.665808,12.3485,76.705808,24-03-2022,13:15,13:25,Windy,High,0,Snack,motorcycle,0.0,No,Metropolitian,49
33226,0x9d68,MUMRES12DEL03,32.0,4.8,19.207222,72.972281,19.297222,73.062281,12-03-2022,0.75,18:15,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,23
26630,0xda43,DEHRES15DEL03,22.0,4.3,0.0,0.0,0.06,0.06,13-02-2022,19:50,0.833333333,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,36
35198,0xd8d0,AGRRES17DEL01,23.0,4.0,27.157772,78.04725,27.197772,78.08725,11-02-2022,14:45,0.625,Cloudy,High,1,Snack,scooter,2.0,No,Urban,34
24826,0xaae2,MUMRES07DEL02,28.0,4.5,19.091458,72.827808,19.141458,72.877808,05-04-2022,17:10,17:20,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26
13629,0x225f,RANCHIRES13DEL01,36.0,5.0,23.374989,85.335486,23.484989,85.445486,25-03-2022,19:15,19:30,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,46
25683,0xa2b5,INDORES04DEL01,20.0,4.9,22.753659,75.903365,22.863659,76.013365,06-04-2022,18:35,18:40,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,14
3389,0x194f,HYDRES04DEL03,34.0,4.0,17.411028,78.329645,17.471028,78.389645,11-03-2022,20:30,20:35,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,,34
26289,0x70f4,PUNERES06DEL01,32.0,5.0,18.546258,73.904337,18.586258,73.944337,05-04-2022,15:50,0.666666667,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,25
36679,0x1537,MYSRES15DEL01,36.0,4.1,12.352058,76.60665,12.392058,76.64665,30-03-2022,13:15,13:25,Sandstorms,High,0,Snack,motorcycle,1.0,No,,37
25291,0xbd5b,SURRES13DEL02,29.0,4.9,21.170096,72.789122,21.250096,72.869122,14-03-2022,23:55,24:05:00,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23
33320,0x557c,MUMRES14DEL02,38.0,4.5,19.1813,72.836191,19.3113,72.966191,14-03-2022,22:25,22:35,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,19
26015,0xcce6,AURGRES16DEL02,23.0,4.7,0.0,0.0,0.08,0.08,14-02-2022,21:30,21:45,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21
39685,0x895f,HYDRES16DEL01,33.0,4.9,17.440827,78.393391,17.550827,78.503391,18-03-2022,19:15,19:20,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28
18440,0xa494,SURRES19DEL03,34.0,4.5,21.149669,72.772629,21.179669,72.802629,03-03-2022,18:50,18:55,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,17
1925,0x5787,INDORES08DEL02,27.0,5.0,22.725748,75.898497,22.745748,75.918497,03-04-2022,08:35,08:40,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,16
38850,0x5c87,COIMBRES04DEL03,32.0,4.4,11.024839,77.007003,11.114839,77.097003,29-03-2022,17:20,17:35,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,31
44769,0xa646,RANCHIRES18DEL03,28.0,4.8,23.351489,85.324253,23.381489,85.354253,30-03-2022,21:45,21:50,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,19
25003,0xcffd,KOCRES13DEL01,22.0,4.7,9.991703,76.293136,10.061703,76.363136,12-02-2022,17:40,17:45,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,29
9078,0xdc09,ALHRES12DEL01,23.0,4.8,25.443994,81.860187,25.553994,81.970187,18-02-2022,17:50,18:05,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,24
105,0x628c,BANGRES15DEL02,31.0,4.8,12.975377,77.696664,13.025377,77.746664,01-03-2022,22:15,22:25,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,24
3041,0x6a2e,HYDRES05DEL01,20.0,4.8,17.433809,78.386744,17.443809,78.396744,17-03-2022,08:30,08:45,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,17
16369,0xa31f,VADRES14DEL03,39.0,4.9,22.311603,73.165012,22.341603,73.195012,09-03-2022,21:25,21:35,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,20
10361,0xbb55,BANGRES05DEL01,38.0,4.7,12.970324,77.645748,13.010324,77.685748,01-04-2022,14:25,14:30,Cloudy,High,2,Meal,scooter,0.0,No,Metropolitian,29
32857,0x73f4,JAPRES14DEL03,20.0,5.0,26.88842,75.800689,26.94842,75.860689,05-04-2022,1,24:10:00,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,19
23398,0x6f0e,MYSRES01DEL02,26.0,4.4,12.311072,76.654878,12.391072,76.734878,06-03-2022,19:45,19:55,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34
15525,0x2c58,JAPRES01DEL01,38.0,4.5,26.90519,75.810753,26.91519,75.820753,03-04-2022,0.416666667,10:05,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,17
43201,0x6a32,CHENRES05DEL02,20.0,4.9,13.058616,80.264151,13.188616,80.394151,27-03-2022,17:30,17:40,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32
