Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
14892,23.0,4.6,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,1.488335207963559
29709,36.0,4.4,Windy,Low,0,Snack,motorcycle,0.0,No,,30,3.105091097288089
39661,33.0,4.6,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,9.193014471949267
39449,26.0,4.6,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,7.601308046038669
38196,24.0,4.5,Windy,Jam,2,Meal,motorcycle,1.0,No,Urban,15,10.594486106079216
9190,22.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,22,4.657619912976363
43775,29.0,4.8,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,21,11.007734763545226
21650,34.0,4.3,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34,9.192770952364272
3786,,,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,27,20.20525323529578
34552,35.0,4.9,Fog,Medium,0,Meal,motorcycle,0.0,No,,26,7.790362124590408
29809,34.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,9.348206267036693
4683,34.0,4.1,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,32,9.054052949855325
4270,22.0,4.6,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,19.894269594419743
32113,38.0,3.7,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,36,20.252924408850355
34806,,,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,27,10.641436954878344
20425,23.0,4.8,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Metropolitian,20,7.64972440250561
19281,28.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,29,12.241187679867675
44074,22.0,5.0,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,3.105144914005584
40976,34.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,33,19.61864509641591
3340,29.0,4.9,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,1.5525879791024142
40018,30.0,3.2,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,31,13.989584724693525
19037,22.0,4.5,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,18,16.11365443500492
32230,31.0,3.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,31,10.725127399204187
38679,21.0,2.6,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,43,12.256927745686042
14287,31.0,4.5,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,13.789707457599059
2031,39.0,4.3,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,36,10.865084189790165
21473,39.0,4.7,Fog,Jam,2,Drinks,motorcycle,2.0,Yes,Metropolitian,46,16.824772113232584
17197,27.0,4.9,Sunny,Jam,1,Meal,motorcycle,1.0,No,Urban,13,19.760798007032676
7235,23.0,4.6,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,20,16.63687503884221
12755,31.0,4.8,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,24,7.7904391553710655
15327,26.0,4.2,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,31,6.080949025901412
30951,23.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,12,1.554551170602139
20590,33.0,4.0,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,19.61865601366183
29850,33.0,4.7,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17,7.790125828510814
1079,38.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,46,7.6835568584855105
18610,23.0,4.7,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,18,3.1450674354101187
42886,35.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,12.58026782216666
28091,26.0,4.9,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,29,7.802453018324818
27281,38.0,4.8,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,37,10.602467987427858
38417,22.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,4.544085705917458
27672,22.0,4.8,Stormy,Low,2,Meal,electric_scooter,1.0,No,Urban,18,1.5305886459133555
26026,25.0,4.5,Sunny,High,2,Buffet,motorcycle,,No,Urban,16,1.5581148485869056
14318,35.0,4.9,Windy,High,1,Snack,motorcycle,0.0,No,Metropolitian,25,6.232150258779589
28805,28.0,5.0,Stormy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,25,3.040570257919934
14506,21.0,4.6,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,22,8.937863682474983
36630,29.0,4.9,Fog,Low,2,Snack,electric_scooter,0.0,No,Urban,27,13.96911696778712
2936,39.0,5.0,Windy,Medium,1,Buffet,motorcycle,0.0,No,Urban,32,6.128639386792246
3917,30.0,4.6,Fog,Jam,1,Buffet,motorcycle,1.0,Yes,Metropolitian,45,16.659838319151632
30063,21.0,4.7,Sandstorms,Medium,2,Meal,scooter,0.0,No,Metropolitian,15,10.641925519238605
34457,32.0,4.2,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,7.7903367336244065
26299,25.0,4.6,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,9.263231656253044
28112,38.0,4.9,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,9.059724501295122
41521,29.0,4.2,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,16,4.5609284302636794
33073,27.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,3.1450674354101187
36824,39.0,5.0,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,14,3.064485781444576
40701,29.0,4.8,Sunny,Jam,1,Snack,scooter,0.0,No,Urban,13,7.57344205518359
9837,34.0,4.7,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,7.660895664297573
9706,25.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Urban,26,10.428262033869533
35081,23.0,4.8,Stormy,High,2,Meal,scooter,0.0,No,Urban,12,6.210098947835142
30720,36.0,5.0,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,49,12.16113135009256
26027,39.0,4.8,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,10.445117789955967
14308,20.0,4.8,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Urban,31,13.735953712211494
34581,31.0,3.8,Windy,Jam,2,Buffet,scooter,1.0,No,Urban,37,16.720764045351686
19880,30.0,4.2,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,32,4.561112369460542
2062,29.0,4.8,Fog,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,25,9.075521306348927
6470,22.0,4.5,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,23,4.537640130077544
17400,22.0,4.7,Sandstorms,Low,1,Buffet,scooter,1.0,No,Urban,11,3.06047553947658
6477,23.0,4.6,Fog,Low,2,Meal,electric_scooter,1.0,No,Urban,18,3.1089026299388833
38220,31.0,4.2,Cloudy,Low,2,Buffet,motorcycle,2.0,No,Metropolitian,39,13.40703366833951
11279,,,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,33,9.327285157636926
29831,35.0,4.5,Stormy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,22,13.582337494248948
16940,26.0,4.2,Cloudy,Jam,2,Drinks,electric_scooter,0.0,Yes,Metropolitian,43,10.683393573323043
29122,36.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,21,3.0295246349519194
45447,27.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,7.601681528397246
37038,26.0,4.6,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,24,1.4980964155031162
8531,31.0,4.6,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,13.21703883771606
20470,24.0,4.6,Sunny,Jam,1,Drinks,motorcycle,0.0,,Urban,11,9.326602960909533
23047,22.0,4.5,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,42,3.073462804638445
9095,23.0,4.5,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,28,4.657153006757443
19522,30.0,4.9,Sunny,Low,2,Buffet,motorcycle,0.0,No,Urban,18,2.9797634982085457
40688,36.0,5.0,Cloudy,High,0,Drinks,motorcycle,,No,Metropolitian,33,5.959018323574134
32092,33.0,4.9,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,3.0188831184386995
16972,38.0,4.2,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,35,13.4808522968933
36133,23.0,4.5,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,3.052624657924782
5515,26.0,4.5,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,29,9.26459577399162
11781,38.0,4.6,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,26,14.022182614341206
8226,25.0,4.8,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,4.6581936074384656
15310,32.0,4.9,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,37,11.007734763545226
24604,27.0,4.4,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Urban,54,7.601308046038669
35163,35.0,4.3,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,32,14.152800689506924
5506,24.0,4.8,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,6.232373129233114
26478,34.0,3.9,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,34,13.403654333926204
924,35.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,Urban,20,10.587131069190379
12070,39.0,3.5,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,38,19.760743726314555
11706,33.0,4.6,Sandstorms,Medium,2,Drinks,scooter,0.0,No,Metropolitian,28,4.578992411830901
35892,34.0,4.8,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,25,10.428262033869533
22057,25.0,4.8,Stormy,High,1,Buffet,scooter,1.0,No,Metropolitian,22,2.979540523105015
30916,28.0,4.6,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,27,14.152800689506924
19158,36.0,4.9,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,12.42124244267066
6559,23.0,4.6,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,16,1.5368334398528536
40478,39.0,4.7,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,20,1.5321890898992034
12720,38.0,4.9,Windy,Low,1,Snack,scooter,0.0,No,Urban,23,13.682164847789554
42553,39.0,4.3,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,34,9.059859285398218
9627,25.0,4.1,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,31,19.887012835829932
5798,24.0,4.8,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,22,1.5368334398528536
28557,39.0,4.5,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,31,12.294166376140266
22366,33.0,4.8,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,12.294187490862429
38650,36.0,4.3,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,4.578992411830901
9782,21.0,4.8,Windy,High,0,Drinks,motorcycle,1.0,No,Urban,16,6.05887051551568
27832,36.0,3.5,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,34,12.463970104792164
26025,38.0,4.6,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,33,16.834090663201565
18565,24.0,4.1,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,36,12.099354574482115
19627,37.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,,21,3.1450674354101187
17857,39.0,4.7,Cloudy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,18,5.958586130776118
38871,38.0,4.9,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,27,6.232179267915433
39516,32.0,4.2,Fog,Low,0,Buffet,motorcycle,1.0,No,,39,13.973760919222245
29793,34.0,4.0,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,1.5526968770522136
27843,39.0,4.7,Sunny,Low,0,Meal,motorcycle,1.0,No,,27,3.0406667988396068
13009,21.0,5.0,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11,3.018226485755646
40276,15.0,1.0,,,3,Snack,bicycle,0.0,No,Metropolitian,25,17910.6192031076
40060,39.0,4.9,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,2.9812178559391738
31097,38.0,4.6,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,24,12.256321132983544
15966,23.0,4.9,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,38,10.427571382291353
43133,24.0,4.9,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,18,12.25352867430943
25785,24.0,4.0,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,42,13.681492022724688
38308,24.0,4.5,Fog,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,43,10.705622903302547
33189,15.0,1.0,,,3,Buffet,scooter,0.0,No,Metropolitian,33,2913.7102151863264
26347,,,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,43,12.161642370162129
18690,25.0,4.6,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,14,3.1050761852860433
24849,23.0,4.7,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,7.562478890507606
16555,34.0,4.3,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,9.435201537103644
3956,24.0,4.3,Cloudy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,43,16.39381188078192
5606,20.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,24,7.7624991757668536
44729,,,,,3,Snack,electric_scooter,2.0,No,Urban,49,12.10007905559032
24846,26.0,4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,15,19.661019603216737
34493,25.0,4.8,Fog,Medium,2,Meal,electric_scooter,0.0,No,Urban,34,16.385085235046702
1184,22.0,4.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,12,7.660895664297573
26140,28.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,12,1.554514379490486
40212,22.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,1.512691779367508
33672,33.0,4.7,Stormy,High,2,Buffet,motorcycle,0.0,No,Urban,33,1.5606916370922972
19878,34.0,4.4,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,31,16.9030508931849
8346,29.0,4.7,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,16.852118690761422
7797,21.0,4.6,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,17.137377985996462
43996,35.0,4.6,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,15,19.975741216260506
6089,22.0,4.1,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,33,10.906042243095404
2080,33.0,4.2,Stormy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,46,20.253584375811304
42418,29.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,22,7.77252320049916
7933,,,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,17,1.5322764668606135
10846,38.0,5.0,Cloudy,Jam,1,Meal,scooter,2.0,No,Metropolitian,42,12.09925169802006
12177,33.0,4.6,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,20,3.0640029573513696
9316,38.0,4.6,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,31,4.58909945804712
24594,23.0,5.0,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,25,8.789429824223145
11927,32.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,27,3.105095438251917
9927,25.0,5.0,Sunny,Low,2,Meal,electric_scooter,0.0,No,Urban,27,12.420599246574614
7211,37.0,4.6,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,29,12.419794286204821
21061,39.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,,10,3.073772153833459
6533,35.0,4.3,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,35,17.297865752893937
5209,39.0,4.9,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,25,1.5303005941809953
35414,39.0,4.1,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,41,16.82215560929809
10073,21.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,12.161615481392904
8448,,,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,29,1.512473616896366
39164,,,Cloudy,Low,2,Snack,scooter,,No,Urban,10,3.1089998008189426
34246,34.0,5.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,3.0250616426139207
28926,27.0,4.8,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,24,6.120777222677923
692,37.0,4.8,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,27,3.0188412593857077
30225,28.0,4.8,Stormy,High,0,Snack,motorcycle,,No,Metropolitian,34,6.147383751654469
42013,33.0,5.0,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,28,1.52916276337713
39133,24.0,4.7,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20.442929762531403
42777,26.0,4.7,Cloudy,Medium,1,Drinks,scooter,,No,Metropolitian,15,7.601800334793247
7370,30.0,4.7,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,9.326360256795718
34069,,,Fog,Jam,1,Meal,scooter,1.0,No,Urban,36,10.757499696887614
7837,20.0,4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,20,19.76218981786228
36483,35.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,42,20.17774245119651
42317,25.0,4.5,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,48,10.880991591197466
24495,26.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17,3.1045560532157066
28633,37.0,5.0,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,42,13.829273672624337
5037,24.0,4.6,Windy,Low,2,Meal,motorcycle,0.0,No,Urban,14,7.660895664297573
37167,,,Fog,Jam,1,Buffet,scooter,0.0,No,Urban,39,7.772596236220392
13840,23.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,6.208681983990208
20900,33.0,5.0,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,29,6.129149863457743
30979,36.0,3.7,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,31,16.825674553475086
7354,26.0,4.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,16,17.098061238885432
16122,37.0,4.4,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,12.43523852349735
8750,33.0,4.8,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,26,20.28614407421789
40388,30.0,4.6,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,17,4.656945385554083
27151,22.0,4.7,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,22,9.075344501939334
1436,31.0,4.7,Stormy,High,2,Drinks,scooter,1.0,No,Urban,30,3.1450674354101187
507,30.0,3.8,Windy,Jam,2,Buffet,scooter,1.0,Yes,Metropolitian,40,12.161642370162129
38170,35.0,4.6,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,18,6.210069011356304
5930,39.0,5.0,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34,9.316091864195348
8947,37.0,4.9,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,29,12.464329297404836
12242,32.0,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,28,6.051108888156785
17303,29.0,4.7,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,3.1161423845696086
28412,35.0,4.9,Cloudy,Jam,1,Snack,motorcycle,3.0,Yes,Metropolitian,49,10.587773645644404
32263,33.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,40,12.58026782216666
4386,20.0,4.1,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32,16.15133913479057
41007,38.0,4.8,Fog,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,36,7.448311138269859
10310,32.0,4.8,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,25,16.63687503884221
8921,32.0,4.9,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,30,6.119245342980495
8693,24.0,4.8,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,25,10.565278570390122
17027,31.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,16.600954249332354
25488,30.0,4.5,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Urban,27,20.176709024498408
1539,34.0,4.3,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,1.4922358950978074
9121,23.0,4.8,Sandstorms,High,2,Drinks,scooter,1.0,No,,10,6.21815308601551
33979,30.0,5.0,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,7.546817179297724
15284,20.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,4.527535938806132
5867,35.0,4.8,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,17,3.1051314783244868
35328,37.0,4.8,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31,9.435201537103644
22490,24.0,4.9,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,25,7.68319140518767
13029,37.0,4.5,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,28,3.0253210916905586
11569,29.0,4.9,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,10,13.681416111969586
21999,32.0,4.4,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34,9.313449925837304
390,37.0,4.8,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,25,4.537571349795331
17848,35.0,4.9,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,24,12.58026782216666
29001,31.0,4.0,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,19.91703823583195
17576,22.0,4.5,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,1.4651587107415796
31728,39.0,5.0,Fog,Medium,1,Meal,scooter,0.0,No,Urban,16,6.29013467758336
44001,,,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,9.314884732538992
32021,27.0,4.9,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Urban,32,17.077992872142435
36358,27.0,4.9,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,3.1162385589582624
11350,23.0,4.9,Sunny,Medium,2,Snack,motorcycle,1.0,No,,10,10.64149597215935
25081,29.0,4.6,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,22,10.64140776302763
6719,34.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,48,13.77113289489443
15540,35.0,4.9,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,27,7.661017946696309
44940,24.0,4.8,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,27,16.63495545419086
27241,36.0,4.7,Stormy,Low,2,Snack,scooter,0.0,No,Urban,26,17.297865752893937
14693,23.0,4.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Urban,33,7.862668167467362
946,31.0,4.9,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,4.6571953934116594
14327,24.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,19.91612261382278
14414,32.0,4.8,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,17,10.881077849035108
40381,34.0,4.6,Fog,Jam,2,Meal,electric_scooter,2.0,No,Metropolitian,48,16.85244461324599
35932,28.0,4.9,Cloudy,High,2,Buffet,scooter,1.0,No,Metropolitian,31,6.058874461095304
35315,,,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,29,9.180904863602354
32157,33.0,4.7,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,1.5581322317014603
18157,,,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,48,4971.651703152346
13007,20.0,2.6,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,43,11.905030946034818
33040,25.0,4.7,Stormy,High,1,Meal,motorcycle,,No,Urban,19,3.027350374841047
20827,31.0,4.5,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,26,9.056109429987274
25373,25.0,4.1,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32,13.680920077516204
36386,36.0,4.7,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,29,10.880650831335046
27405,30.0,4.3,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,35,13.96884202201813
7008,32.0,4.7,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,27,14.152800689506924
44059,21.0,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,,Urban,10,9.055981117610582
17304,33.0,4.3,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,32,20.177519993020557
4633,22.0,4.5,Stormy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,27,6.128850978488612
31086,32.0,4.8,Cloudy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,47,16.903142341161267
17130,28.0,4.5,Sunny,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,13,12.237791614989472
19953,39.0,4.6,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,15,4.674143698579478
27052,,,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,15,10.427667505217308
30133,23.0,4.8,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,43,12.25501434458009
10762,,,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,7.684155417221766
13945,34.0,4.6,Fog,Medium,0,Buffet,motorcycle,0.0,Yes,Metropolitian,42,13.97394708082777
24941,36.0,4.0,Windy,High,0,Buffet,motorcycle,2.0,No,Urban,39,6.117725989658631
14342,35.0,4.5,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,9.314781588109877
38367,32.0,4.5,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28,9.315729044287183
9290,33.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,24,3.059933328007873
28931,23.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,16.824772113232584
15989,31.0,4.8,Fog,Low,2,Meal,scooter,0.0,No,,16,9.07474467392559
32696,29.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,28,12.162306144870003
36405,30.0,4.6,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,28,12.58026782216666
